2019/ 2/22 Aircraft: Bae Jetstream 32. X-Plane 11 V.1.1      , Dep:   RJCK, Arr:   RJAH, Flight Time: 00:39:53, Errors:   3, Landing: B,   167 ft/min,  1.39g,   0 bounce(s)
2019/ 2/23 Aircraft: Boeing Twinjet 732                      , Dep:   NZQN, Arr:   NZCH, Flight Time: 00:42:40, Errors:   4, Landing: B,   176 ft/min,  1.17g,   1 bounce(s)
2019/ 2/24 Aircraft: Bell 407                                , Dep:   3U53, Arr:   S691, Flight Time: 00:07:27, Errors:   1, Landing: A,    51 ft/min,  1.19g,   0 bounce(s)
2019/ 2/24 Aircraft: Bell 407                                , Dep:   S691, Arr:   3U93, Flight Time: 00:07:37, Errors:   0, Landing: B,    69 ft/min,  1.63g,   2 bounce(s)
2019/ 2/24 Aircraft: Bell 407                                , Dep:   3U93, Arr:   9S55, Flight Time: 00:05:50, Errors:   2, Landing: A,    90 ft/min,  1.40g,   2 bounce(s)
2019/ 3/5 Aircraft: Boeing Twinjet 732                      , Dep:   LIPZ, Arr:   LSGG, Flight Time: 00:41:50, Errors:   1, Landing: C,   341 ft/min,  2.36g,   3 bounce(s)
2019/ 3/5 Aircraft: AB 412                                  , Dep:   3U93, Arr:   3U93, Flight Time: 00:00:13, Errors:   0, Landing: C,   123 ft/min,  2.15g,   1 bounce(s)
2019/ 3/5 Aircraft: AB 412                                  , Dep:   3U93, Arr:   9S53, Flight Time: 00:06:42, Errors:   0, Landing: B,   103 ft/min,  1.50g,   0 bounce(s)
2019/ 3/5 Aircraft: AB 412                                  , Dep:   9S53, Arr:   3U91, Flight Time: 00:04:58, Errors:   0, Landing: A,    28 ft/min,  1.49g,   1 bounce(s)
2019/ 3/5 Aircraft: Bell-429 by timber61                    , Dep:   3U91, Arr:   S691, Flight Time: 00:06:44, Errors:   1, Landing: A,    13 ft/min,  1.03g,   1 bounce(s)
2019/ 3/5 Aircraft: Bell-429 by timber61                    , Dep:   S691, Arr:  MT402, Flight Time: 00:08:16, Errors:   1, Landing: A,    85 ft/min,  1.34g,   0 bounce(s)
2019/ 3/5 Aircraft: Bell 407                                , Dep:   3U91, Arr:  MT183, Flight Time: 00:07:53, Errors:   0, Landing: D,   124 ft/min,  3.62g,   2 bounce(s)
2019/ 3/5 Aircraft: Bell 407                                , Dep:  MT183, Arr:   3U93, Flight Time: 00:07:00, Errors:   0, Landing: B,   142 ft/min,  1.37g,   0 bounce(s)
2019/ 3/7 Aircraft: Bell 407                                , Dep:   3U91, Arr:   S691, Flight Time: 00:08:07, Errors:   0, Landing: B,   121 ft/min,  1.18g,   1 bounce(s)
2019/ 3/7 Aircraft: Bell 407                                , Dep:   3U91, Arr:   S691, Flight Time: 00:06:48, Errors:   2, Landing: A,    97 ft/min,  1.23g,   1 bounce(s)
2019/ 3/7 Aircraft: Bell 407                                , Dep:   3U91, Arr:  MT402, Flight Time: 00:18:09, Errors:   1, Landing: B,   153 ft/min,  1.46g,   0 bounce(s)
